Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Europe,Kosovo,KYUTZQ,Offline,C,7/13/2011,499101436,8/28/2011,4061,292.81,88.89,654094.46,136040.3,507482.94
Europe,Andorra,JTSBQPV,Online,C,6/20/2017,190002810,8/5/2017,4909,400.68,75.97,597522.54,725252.93,688029.28
Europe,Macedonia,STBZQKASF,Offline,M,12/17/2015,653152501,12/22/2015,1194,68.74,89.25,61552.6,45292.76,18698.04
Europe,Austria,ZNVGEIJCUP,Offline,C,5/9/2014,489600837,6/9/2014,2622,154.06,74.0,509615.02,634568.68,990647.62
Europe,Montenegro,YVOW ABYK,Online,M,1/5/2016,750959146,1/25/2016,4354,194.89,609.6,9592505.48,165667.06,730416.88
Europe,Bosnia and Herzegovina,WKDGNQJQ DOKJ,Offline,L,1/12/2010,356413495,1/18/2010,9528,51.61,54.89,101238.25,252607.78,940731.36
Europe,Bosnia and Herzegovina,BKXKLU DDPSOJWD,Offline,L,11/30/2015,288656175,12/30/2015,8632,458.83,555.36,9671189.37,7155990.97,8754330.0
Europe,Russia,FGIPCAOVI,Offline,C,7/28/2015,659671771,7/29/2015,391,872.4,295.75,451352.5,102962.03,55676.49
Europe,Netherlands,JTSBQPV,Offline,H,7/26/2016,513611114,9/5/2016,7797,400.68,75.97,479385.99,890703.84,574783.97
Europe,Russia,STBZQKASF,Offline,M,4/21/2014,543322694,6/1/2014,114,68.74,89.25,2618.8,3624.06,2591.91
Europe,Monaco,ZNVGEIJCUP,Offline,C,11/6/2012,671616399,12/10/2012,5072,154.06,74.0,935063.06,777012.49,683429.63
Europe,Macedonia,STBZQKASF,Offline,L,4/30/2015,212319648,5/15/2015,8957,68.74,89.25,345073.48,284743.03,429917.86
Europe,Monaco,FDKLCUGLN,Online,L,4/30/2014,971578347,6/16/2014,478,989.45,840.03,319433.06,447310.62,35025.3
Europe,Italy,SMSUAK,Offline,L,11/17/2016,704233348,11/26/2016,7152,7.6,2.21,53214.86,91769.86,84962.34
Europe,Bulgaria,KYUTZQ,Online,C,5/31/2010,768230426,6/22/2010,5310,292.81,88.89,268335.8,451562.6,970525.4
Europe,Luxembourg,SMSUAK,Offline,M,12/31/2016,707661855,1/26/2017,1723,7.6,2.21,88737.22,26632.91,1099.08
Europe,Hungary,SMSUAK,Offline,M,9/8/2011,628595054,10/21/2011,4100,7.6,2.21,88274.0,11537.0,9815.0
Europe,Greece,STBZQKASF,Offline,H,2/20/2010,795141351,2/24/2010,8850,68.74,89.25,870080.4,196998.5,512403.0
Europe,Belgium,NJDZ,Offline,M,3/22/2015,164259612,4/29/2015,6924,829.4,620.06,5831522.07,5350570.03,717576.3
Europe,Norway,KYUTZQ,Online,H,11/15/2016,750439441,12/29/2016,562,292.81,88.89,88919.92,89677.98,58718.72
Europe,Armenia,SMSUAK,Offline,C,11/29/2014,362258565,12/14/2014,9214,7.6,2.21,37670.64,52758.05,30217.77
Europe,Slovakia,BNBVXP,Online,H,1/14/2015,209357202,1/22/2015,2303,970.5,981.46,490234.8,144286.97,777040.0
Europe,Portugal,FGIPCAOVI,Offline,L,3/20/2014,450041043,4/16/2014,6000,872.4,295.75,3923609.0,3377685.0,2290290.0
Europe,Slovakia,BKXKLU DDPSOJWD,Online,H,3/15/2015,103450715,4/18/2015,2220,458.83,555.36,4840976.4,8561233.6,213783.0
Europe,Luxembourg,SMSUAK,Online,M,9/25/2016,384601581,10/19/2016,1009,7.6,2.21,6378.86,6320.56,1612.73
Europe,Denmark,ZNVGEIJCUP,Online,L,8/25/2015,186079490,8/29/2015,3911,154.06,74.0,976865.31,262390.41,354619.82
Europe,Bulgaria,BKXKLU DDPSOJWD,Online,M,5/22/2012,513026177,6/5/2012,4701,458.83,555.36,3458638.99,3490684.37,598833.09
Europe,Malta,YVOW ABYK,Offline,L,3/16/2010,222720611,4/1/2010,6833,194.89,609.6,1988459.74,1127811.78,687354.53
Europe,Bosnia and Herzegovina,FDKLCUGLN,Offline,M,3/1/2012,891681563,3/27/2012,7245,989.45,840.03,4957715.69,5587189.2,3945329.44
Europe,Kosovo,STBZQKASF,Offline,M,6/8/2012,129169023,7/18/2012,2839,68.74,89.25,732668.85,18668.95,50315.92
Europe,France,BNBVXP,Online,C,9/19/2012,764811360,9/30/2012,3532,970.5,981.46,335190.9,590541.66,318069.4
Europe,Liechtenstein,ZNVGEIJCUP,Offline,C,10/17/2013,801925837,10/26/2013,6531,154.06,74.0,6581852.83,103168.75,412302.03
Europe,San Marino,BKXKLU DDPSOJWD,Offline,C,11/5/2013,881194770,12/5/2013,3969,458.83,555.36,1258144.72,7257280.39,680142.26
Europe,Austria,ZNVGEIJCUP,Offline,C,8/17/2011,917835032,10/6/2011,6637,154.06,74.0,9844796.02,608744.35,103131.62
Europe,Switzerland,SMSUAK,Online,H,6/8/2014,159232509,7/14/2014,9293,7.6,2.21,77672.7,46868.99,93695.68
Europe,Serbia,ZNVGEIJCUP,Online,L,10/31/2013,917639768,12/14/2013,8854,154.06,74.0,6509434.12,655747.66,558953.02
Europe,Lithuania,SMSUAK,Online,M,3/9/2011,965796363,3/19/2011,9461,7.6,2.21,61894.43,77621.59,22801.01
Europe,Bosnia and Herzegovina,YVOW ABYK,Online,L,7/16/2016,551118266,8/15/2016,6997,194.89,609.6,7434790.2,6674988.3,815214.2
Europe,Albania,BKXKLU DDPSOJWD,Online,M,8/10/2016,849454581,9/6/2016,1342,458.83,555.36,288175.57,235346.39,344712.5
Europe,Georgia,BNBVXP,Offline,M,12/14/2010,962560546,1/8/2011,1911,970.5,981.46,974248.1,394130.22,376552.08
Europe,Liechtenstein,ZNVGEIJCUP,Offline,H,5/23/2011,927351081,6/2/2011,2647,154.06,74.0,577547.52,902424.01,567021.44
Europe,Luxembourg,FDKLCUGLN,Online,H,10/20/2010,840781390,11/13/2010,4752,989.45,840.03,3175619.04,2388070.08,262356.04
Europe,Spain,ZNVGEIJCUP,Online,H,3/31/2017,722233331,4/6/2017,3747,154.06,74.0,653409.23,763121.0,139491.06
Europe,Portugal,NJDZ,Online,H,11/21/2011,663080108,12/10/2011,8994,829.4,620.06,8659129.79,6596416.22,556191.8
Europe,Poland,BNBVXP,Online,L,10/7/2011,439640080,11/2/2011,8124,970.5,981.46,2383733.3,289166.11,702716.12
Europe,Romania,FDKLCUGLN,Offline,H,6/19/2014,765858924,7/21/2014,3530,989.45,840.03,4716228.9,3407123.3,289561.2
Europe,Austria,BNBVXP,Online,M,5/13/2010,123544108,6/22/2010,8302,970.5,981.46,7208922.5,205759.66,553692.97
Europe,Latvia,KYUTZQ,Offline,M,4/7/2017,569170606,4/13/2017,9085,292.81,88.89,3115348.9,873991.6,307980.6
Europe,San Marino,WKDGNQJQ DOKJ,Online,L,1/6/2012,185947310,1/27/2012,4796,51.61,54.89,391977.08,392668.47,897664.41
Europe,Poland,ZNVGEIJCUP,Online,H,7/19/2015,534709155,9/2/2015,1176,154.06,74.0,578263.83,228433.05,84270.58
Europe,Netherlands,BKXKLU DDPSOJWD,Online,C,8/9/2014,138182103,8/16/2014,10,458.83,555.36,6836.5,2840.6,6321.2
Europe,Bulgaria,NJDZ,Offline,H,9/10/2013,780590045,10/3/2013,2796,829.4,620.06,6411119.19,5489636.53,160904.7
Europe,Greece,SMSUAK,Online,L,7/9/2017,643448483,7/25/2017,9560,7.6,2.21,32040.2,49036.4,58379.7
Europe,Ireland,BKXKLU DDPSOJWD,Online,C,1/6/2011,144978606,2/19/2011,1246,458.83,555.36,393926.27,458430.61,751334.0
Europe,Portugal,FDKLCUGLN,Online,M,1/4/2014,444798934,1/20/2014,4744,989.45,840.03,6156541.8,4131278.38,699505.68
Europe,Liechtenstein,NJDZ,Online,C,5/31/2017,543396508,6/5/2017,1957,829.4,620.06,756536.88,703831.72,765843.2
Europe,Austria,NJDZ,Online,H,11/6/2013,866396272,11/16/2013,4765,829.4,620.06,8415719.19,7359204.24,424274.0
Europe,Ireland,BNBVXP,Online,H,7/12/2016,946823489,8/30/2016,4966,970.5,981.46,7050235.3,466934.38,433728.49
Europe,San Marino,FGIPCAOVI,Online,H,11/30/2012,228211200,12/3/2012,1620,872.4,295.75,862658.0,711329.8,324889.9
Europe,Vatican City,BNBVXP,Online,M,6/9/2011,547587192,7/14/2011,2073,970.5,981.46,496721.2,242769.03,183647.07
Europe,Italy,JTSBQPV,Online,H,1/10/2010,689421546,1/31/2010,4011,400.68,75.97,438322.08,973737.57,180872.79
Europe,Croatia,NJDZ,Online,M,12/21/2010,530882394,2/2/2011,8753,829.4,620.06,3861505.39,8393101.91,219899.3
Europe,Slovakia,KYUTZQ,Offline,M,6/10/2011,765552079,7/17/2011,2727,292.81,88.89,235372.58,904442.83,640240.96
Europe,Sweden,YVOW ABYK,Offline,M,5/26/2010,469974792,6/17/2010,4840,194.89,609.6,3068366.9,799595.2,696643.1
Europe,Slovenia,WKDGNQJQ DOKJ,Offline,M,11/23/2014,700304019,12/21/2014,4376,51.61,54.89,248133.56,787932.59,646709.6
Europe,Norway,JTSBQPV,Online,H,4/14/2014,509356057,4/17/2014,8631,400.68,75.97,685562.04,309335.04,449189.87
Europe,Armenia,YVOW ABYK,Offline,M,2/10/2010,838788402,2/26/2010,4983,194.89,609.6,8385742.76,827870.15,786196.88
Europe,Bulgaria,BKXKLU DDPSOJWD,Offline,C,2/9/2014,200507199,2/25/2014,3391,458.83,555.36,9647671.51,1768509.05,817165.9
Europe,Andorra,NJDZ,Online,M,10/3/2011,504973971,11/2/2011,1875,829.4,620.06,579926.47,561423.53,793579.0
Europe,Armenia,BNBVXP,Offline,H,1/20/2010,477282845,2/4/2010,7455,970.5,981.46,3354332.8,873055.05,495831.15
Europe,Slovakia,FGIPCAOVI,Online,L,3/1/2010,161399304,3/15/2010,496,872.4,295.75,741290.5,637144.78,73194.27
Europe,Hungary,BKXKLU DDPSOJWD,Online,H,8/20/2011,204392325,9/26/2011,3086,458.83,555.36,2009634.06,2999703.77,520242.3
Europe,Latvia,BNBVXP,Offline,M,6/28/2010,400904691,7/12/2010,5462,970.5,981.46,2911745.7,164628.12,316959.48
Europe,Belgium,STBZQKASF,Offline,L,12/21/2016,244023358,1/22/2017,789,68.74,89.25,37438.05,93076.76,91741.08
Europe,Moldova ,FGIPCAOVI,Online,H,6/13/2013,830172288,7/29/2013,5283,872.4,295.75,9102266.4,3648340.91,263356.76
Europe,Moldova ,NJDZ,Offline,L,5/13/2016,815755307,6/9/2016,8978,829.4,620.06,4106386.07,4363479.48,533276.3
Europe,Austria,JTSBQPV,Online,M,12/23/2015,870173251,12/30/2015,2457,400.68,75.97,603858.59,89906.11,180442.08
Europe,Greece,YVOW ABYK,Online,M,8/19/2013,444234168,9/27/2013,7617,194.89,609.6,9162049.04,2597175.71,654074.76
Europe,Liechtenstein,JTSBQPV,Offline,H,8/4/2016,545059049,8/8/2016,3940,400.68,75.97,229044.0,292175.0,514503.9
Europe,United Kingdom,YVOW ABYK,Offline,M,10/7/2015,530702579,11/9/2015,5541,194.89,609.6,2844913.52,365217.62,175947.14
Europe,Iceland,WKDGNQJQ DOKJ,Offline,L,11/7/2013,546140086,12/19/2013,3843,51.61,54.89,542629.22,905158.81,88114.32
Europe,Belarus,ZNVGEIJCUP,Offline,M,6/7/2017,215584218,6/21/2017,5016,154.06,74.0,910968.86,960840.72,316660.08
Europe,Sweden,BNBVXP,Online,L,5/29/2016,407220542,7/4/2016,4463,970.5,981.46,853765.7,250405.06,667736.81
Europe,Ireland,ZNVGEIJCUP,Online,L,4/24/2016,956969964,5/27/2016,7533,154.06,74.0,9582178.22,794433.24,364249.76
Europe,Slovenia,SMSUAK,Online,L,12/11/2014,399256312,1/5/2015,7670,7.6,2.21,86096.1,37419.2,14802.5
Europe,Croatia,KYUTZQ,Offline,M,3/3/2011,488815915,4/17/2011,347,292.81,88.89,40982.16,44538.55,55375.44
Europe,Lithuania,JTSBQPV,Offline,C,4/29/2012,530262696,5/11/2012,5370,400.68,75.97,953931.2,758874.3,483098.1
Europe,Switzerland,FGIPCAOVI,Online,L,2/26/2016,243521249,3/28/2016,2204,872.4,295.75,891121.5,181403.33,784044.69
Europe,Iceland,FGIPCAOVI,Online,M,1/27/2011,878614270,2/17/2011,342,872.4,295.75,326602.0,59157.67,16334.43
Europe,Denmark,ZNVGEIJCUP,Offline,H,5/23/2014,954341828,7/11/2014,9809,154.06,74.0,2993799.42,670323.24,528422.16
Europe,Moldova ,STBZQKASF,Online,H,9/12/2010,607620608,9/20/2010,7296,68.74,89.25,855888.5,228368.6,759946.42
Europe,Cyprus,WKDGNQJQ DOKJ,Online,L,1/2/2014,561534678,1/29/2014,9445,51.61,54.89,262678.38,258293.12,999206.1
Europe,Hungary,ZNVGEIJCUP,Offline,L,1/6/2014,768676316,2/8/2014,7259,154.06,74.0,5242361.0,365745.79,193519.69
Europe,Norway,FGIPCAOVI,Offline,L,12/9/2011,337354791,1/28/2012,9634,872.4,295.75,4621973.1,6784301.32,6993587.15
Europe,Norway,NJDZ,Offline,M,9/12/2012,917874085,9/23/2012,8194,829.4,620.06,7098773.89,5823521.97,500468.5
Europe,Poland,BNBVXP,Online,C,9/8/2013,176050603,10/28/2013,6140,970.5,981.46,6002685.0,627816.0,876649.1
Europe,Lithuania,NJDZ,Offline,C,2/20/2010,930296790,3/26/2010,4348,829.4,620.06,3088684.04,7744467.35,922419.9
Europe,Romania,BNBVXP,Online,L,9/14/2011,273940503,10/19/2011,3937,970.5,981.46,342648.7,461062.07,665445.35
Europe,Greece,SMSUAK,Offline,C,5/28/2014,656244552,6/19/2014,6201,7.6,2.21,18212.89,58634.6,95778.08
Europe,Macedonia,FDKLCUGLN,Online,C,7/28/2014,666483724,8/31/2014,6199,989.45,840.03,4354992.66,4517816.2,1004099.45
Europe,Malta,NJDZ,Online,H,5/15/2016,422568786,6/17/2016,6349,829.4,620.06,9286045.73,3929598.81,667021.8
Europe,Denmark,ZNVGEIJCUP,Online,L,8/26/2012,969195258,9/17/2012,5269,154.06,74.0,551803.88,320387.06,103848.11
Europe,Netherlands,BKXKLU DDPSOJWD,Online,C,7/29/2011,857457864,9/16/2011,9691,458.83,555.36,7905698.71,1416854.8,5553912.99
Europe,Hungary,ZNVGEIJCUP,Online,M,6/5/2012,495631301,7/18/2012,7171,154.06,74.0,1059265.54,652059.03,727361.03
Europe,Slovakia,BKXKLU DDPSOJWD,Offline,H,6/23/2014,224647080,7/30/2014,6918,458.83,555.36,1219401.05,8078785.3,628644.4
Europe,Armenia,BKXKLU DDPSOJWD,Offline,H,8/3/2014,883504474,9/8/2014,7462,458.83,555.36,4859329.02,5457408.25,206108.6
Europe,Austria,BKXKLU DDPSOJWD,Offline,C,4/3/2015,575552117,4/26/2015,7516,458.83,555.36,5249820.92,8749885.25,675601.0
Europe,Andorra,YVOW ABYK,Offline,H,7/15/2013,141764247,8/29/2013,46,194.89,609.6,26646.99,1100.37,5052.23
Europe,Italy,ZNVGEIJCUP,Offline,M,4/11/2016,608374631,4/12/2016,428,154.06,74.0,13755.6,38918.04,29561.55
Europe,Portugal,FDKLCUGLN,Online,L,1/17/2012,200432097,1/31/2012,1167,989.45,840.03,779871.09,360649.41,924908.49
Europe,Romania,KYUTZQ,Offline,M,8/21/2010,884462773,10/5/2010,1044,292.81,88.89,269039.47,314959.2,98560.1
Europe,Czech Republic,BKXKLU DDPSOJWD,Offline,M,6/19/2010,885046851,7/19/2010,3886,458.83,555.36,2530602.06,2392859.38,345293.3
Europe,Czech Republic,ZNVGEIJCUP,Online,M,6/14/2012,527079236,6/20/2012,3314,154.06,74.0,456752.61,301342.02,815409.62
Europe,Denmark,JTSBQPV,Online,C,11/9/2012,161812150,11/12/2012,2666,400.68,75.97,979079.38,97966.36,195791.04
Europe,Hungary,FGIPCAOVI,Offline,H,6/10/2013,689349019,7/23/2013,2548,872.4,295.75,2368035.5,208303.39,618204.95
Europe,Italy,FDKLCUGLN,Offline,M,2/22/2011,677851569,3/2/2011,198,989.45,840.03,872333.96,23152.03,95001.6
Europe,Hungary,JTSBQPV,Offline,H,1/21/2015,538430345,3/10/2015,2359,400.68,75.97,780368.5,53948.63,416258.38
Europe,Switzerland,STBZQKASF,Online,H,1/30/2010,797461354,2/5/2010,5391,68.74,89.25,666465.09,415125.38,84423.06
Europe,Switzerland,FGIPCAOVI,Offline,C,9/10/2014,347609412,9/17/2014,4205,872.4,295.75,4380620.0,8819599.79,769296.52
Europe,Russia,WKDGNQJQ DOKJ,Offline,H,11/12/2011,473845756,12/16/2011,344,51.61,54.89,75650.72,45096.96,1803.49
Europe,Belarus,ZNVGEIJCUP,Online,C,1/5/2011,180479466,1/12/2011,6740,154.06,74.0,4745678.4,153286.0,578443.2
Europe,Norway,WKDGNQJQ DOKJ,Offline,M,1/14/2014,634033286,1/15/2014,3394,51.61,54.89,382011.07,635682.16,12377.07
Europe,Ukraine,BNBVXP,Offline,L,4/14/2014,559183347,5/21/2014,3633,970.5,981.46,334670.9,223590.18,267587.29
Europe,Armenia,NJDZ,Offline,M,11/9/2015,781416594,12/23/2015,7390,829.4,620.06,6247480.7,4093823.9,759823.0
Europe,Denmark,JTSBQPV,Offline,H,5/9/2012,713357150,6/3/2012,7088,400.68,75.97,327580.25,325910.83,765412.2
Europe,Finland,JTSBQPV,Online,L,4/22/2014,906794202,5/11/2014,9410,400.68,75.97,1186405.6,737774.6,798897.7
