Original,Replacement,SourceFile,ColumnName,Type
143100,198257.0,US Sales Data.xlsx,Operating Profit,numeric
78749.99999999999,23319.75973093514,US Sales Data.xlsx,Operating Profit,numeric
151249.99999999997,186079.35942182236,US Sales Data.xlsx,Operating Profit,numeric
170500.00000000003,531295.9700143634,US Sales Data.xlsx,Operating Profit,numeric
100625.00000000001,247737.70190689265,US Sales Data.xlsx,Operating Profit,numeric
47500.000000000015,53122.883913164966,US Sales Data.xlsx,Operating Profit,numeric
116000.00000000003,160629.97032517398,US Sales Data.xlsx,Operating Profit,numeric
51000.00000000002,92937.83387227688,US Sales Data.xlsx,Operating Profit,numeric
48000.00000000002,47296.90020592107,US Sales Data.xlsx,Operating Profit,numeric
43750.000000000015,48148.20378961471,US Sales Data.xlsx,Operating Profit,numeric
62300.00000000003,85883.30843817283,US Sales Data.xlsx,Operating Profit,numeric
130000.00000000006,107674.13252065075,US Sales Data.xlsx,Operating Profit,numeric
230000,297885.0,US Sales Data.xlsx,Operating Profit,numeric
247500.00000000006,422007.21299159824,US Sales Data.xlsx,Operating Profit,numeric
142187.50000000003,611419.9417565113,US Sales Data.xlsx,Operating Profit,numeric
136500.00000000003,416844.10179506644,US Sales Data.xlsx,Operating Profit,numeric
137812.5,229849.8,US Sales Data.xlsx,Operating Profit,numeric
36000.00000000001,60636.54982272461,US Sales Data.xlsx,Operating Profit,numeric
93600,11323.0,US Sales Data.xlsx,Operating Profit,numeric
28874.999999999993,36700.28181338411,US Sales Data.xlsx,Operating Profit,numeric
60500.000000000015,81257.45571582975,US Sales Data.xlsx,Operating Profit,numeric
60499.99999999999,80639.02385147962,US Sales Data.xlsx,Operating Profit,numeric
39600,67662.0,US Sales Data.xlsx,Operating Profit,numeric
44000.00000000001,27881.62786946882,US Sales Data.xlsx,Operating Profit,numeric
84499.99999999999,75143.31425747777,US Sales Data.xlsx,Operating Profit,numeric
42000.00000000002,46639.83231477981,US Sales Data.xlsx,Operating Profit,numeric
38000.000000000015,14454.92662355947,US Sales Data.xlsx,Operating Profit,numeric
62500,91896.0,US Sales Data.xlsx,Operating Profit,numeric
25500.000000000004,98006.3960335763,US Sales Data.xlsx,Operating Profit,numeric
119200,333812.0,US Sales Data.xlsx,Operating Profit,numeric
62999.999999999985,18583.63392073388,US Sales Data.xlsx,Operating Profit,numeric
124999.99999999999,506878.6939965747,US Sales Data.xlsx,Operating Profit,numeric
134999.99999999997,611476.2422641199,US Sales Data.xlsx,Operating Profit,numeric
204000,830762.0,US Sales Data.xlsx,Operating Profit,numeric
219375,652249.0,US Sales Data.xlsx,Operating Profit,numeric
171875.00000000003,988874.6021461682,US Sales Data.xlsx,Operating Profit,numeric
82687.50000000003,19826.36984476354,US Sales Data.xlsx,Operating Profit,numeric
34000.000000000015,78443.20852423934,US Sales Data.xlsx,Operating Profit,numeric
87500.00000000001,50388.85960632815,US Sales Data.xlsx,Operating Profit,numeric
37500.00000000002,65809.10622738289,US Sales Data.xlsx,Operating Profit,numeric
35000.00000000002,83629.70834866245,US Sales Data.xlsx,Operating Profit,numeric
42875.00000000001,31478.12688783488,US Sales Data.xlsx,Operating Profit,numeric
75000.00000000003,91475.70157185633,US Sales Data.xlsx,Operating Profit,numeric
31500.000000000015,69875.79584004564,US Sales Data.xlsx,Operating Profit,numeric
47400.00000000003,83858.51031492552,US Sales Data.xlsx,Operating Profit,numeric
108000.00000000006,273163.0032861449,US Sales Data.xlsx,Operating Profit,numeric
196875,886952.0,US Sales Data.xlsx,Operating Profit,numeric
120750.00000000001,676890.009454408,US Sales Data.xlsx,Operating Profit,numeric
114000.00000000003,704596.0717562601,US Sales Data.xlsx,Operating Profit,numeric
116374.99999999999,265544.69206447667,US Sales Data.xlsx,Operating Profit,numeric
215625,300527.0,US Sales Data.xlsx,Operating Profit,numeric
65000.00000000003,65847.62838546945,US Sales Data.xlsx,Operating Profit,numeric
27000.000000000015,33096.44586279006,US Sales Data.xlsx,Operating Profit,numeric
70000.00000000003,76097.09355636021,US Sales Data.xlsx,Operating Profit,numeric
24000.000000000015,73892.54478649813,US Sales Data.xlsx,Operating Profit,numeric
51600,51516.0,US Sales Data.xlsx,Operating Profit,numeric
14000.000000000004,51041.78174127999,US Sales Data.xlsx,Operating Profit,numeric
15999.999999999998,62788.044033793245,US Sales Data.xlsx,Operating Profit,numeric
30625.000000000004,66185.75624394674,US Sales Data.xlsx,Operating Profit,numeric
17999.999999999996,12311.54520803735,US Sales Data.xlsx,Operating Profit,numeric
107200,954405.0,US Sales Data.xlsx,Operating Profit,numeric
51187.499999999985,25959.42760095715,US Sales Data.xlsx,Operating Profit,numeric
76499.99999999999,58211.88818065817,US Sales Data.xlsx,Operating Profit,numeric
156000,928143.0,US Sales Data.xlsx,Operating Profit,numeric
63000.000000000015,19106.222441897142,US Sales Data.xlsx,Operating Profit,numeric
21000.00000000001,76281.98716495262,US Sales Data.xlsx,Operating Profit,numeric
19500.00000000001,28823.78454410703,US Sales Data.xlsx,Operating Profit,numeric
29750.000000000015,13400.995793613269,US Sales Data.xlsx,Operating Profit,numeric
22000.000000000015,45910.81371091445,US Sales Data.xlsx,Operating Profit,numeric
28875.000000000007,15798.404224136155,US Sales Data.xlsx,Operating Profit,numeric
55000.00000000003,56525.95379873854,US Sales Data.xlsx,Operating Profit,numeric
19687.50000000002,79651.46031079012,US Sales Data.xlsx,Operating Profit,numeric
32000.000000000025,39376.417598570115,US Sales Data.xlsx,Operating Profit,numeric
82500.00000000003,13520.84170969791,US Sales Data.xlsx,Operating Profit,numeric
196000,190709.0,US Sales Data.xlsx,Operating Profit,numeric
96000.00000000001,56728.9573359702,US Sales Data.xlsx,Operating Profit,numeric
22500.000000000015,78089.47326928143,US Sales Data.xlsx,Operating Profit,numeric
37500.000000000015,74293.00088292644,US Sales Data.xlsx,Operating Profit,numeric
62500.00000000003,26702.34327554083,US Sales Data.xlsx,Operating Profit,numeric
24062.500000000004,44491.700551561924,US Sales Data.xlsx,Operating Profit,numeric
45600,69501.0,US Sales Data.xlsx,Operating Profit,numeric
11000.000000000002,30498.85300964328,US Sales Data.xlsx,Operating Profit,numeric
10000,82822.0,US Sales Data.xlsx,Operating Profit,numeric
27500,28589.0,US Sales Data.xlsx,Operating Profit,numeric
13500.000000000004,98748.15041401809,US Sales Data.xlsx,Operating Profit,numeric
95200,25338.0,US Sales Data.xlsx,Operating Profit,numeric
153999.99999999997,619775.1895469844,US Sales Data.xlsx,Operating Profit,numeric
16500.00000000001,45174.73584076636,US Sales Data.xlsx,Operating Profit,numeric
15000.000000000007,67230.79121950486,US Sales Data.xlsx,Operating Profit,numeric
21875.000000000004,26098.44109316704,US Sales Data.xlsx,Operating Profit,numeric
63000.00000000003,19686.94719776164,US Sales Data.xlsx,Operating Profit,numeric
24500.000000000015,34551.2368041333,US Sales Data.xlsx,Operating Profit,numeric
18000.00000000001,39653.14697904078,US Sales Data.xlsx,Operating Profit,numeric
16000.00000000001,85739.54356264074,US Sales Data.xlsx,Operating Profit,numeric
21000.000000000007,93657.18124969397,US Sales Data.xlsx,Operating Profit,numeric
47500.00000000002,98643.41587040274,US Sales Data.xlsx,Operating Profit,numeric
15750.000000000015,26018.757099265567,US Sales Data.xlsx,Operating Profit,numeric
24500.00000000002,65752.1800336928,US Sales Data.xlsx,Operating Profit,numeric
127500,172503.0,US Sales Data.xlsx,Operating Profit,numeric
18375.000000000007,84709.44977632583,US Sales Data.xlsx,Operating Profit,numeric
15750.000000000007,35880.74476963826,US Sales Data.xlsx,Operating Profit,numeric
38150,63129.0,US Sales Data.xlsx,Operating Profit,numeric
6999.999999999998,8978.891311565112,US Sales Data.xlsx,Operating Profit,numeric
79800,86606.0,US Sales Data.xlsx,Operating Profit,numeric
35437.49999999999,34500.10354679748,US Sales Data.xlsx,Operating Profit,numeric
52937.499999999985,90227.70800947392,US Sales Data.xlsx,Operating Profit,numeric
129937.49999999997,148425.47517150364,US Sales Data.xlsx,Operating Profit,numeric
49000.000000000015,34913.4413195861,US Sales Data.xlsx,Operating Profit,numeric
13125.000000000004,22494.75700113399,US Sales Data.xlsx,Operating Profit,numeric
11812.500000000004,63856.973765858915,US Sales Data.xlsx,Operating Profit,numeric
19687.500000000004,35563.01051885733,US Sales Data.xlsx,Operating Profit,numeric
34125.00000000001,36523.05876472337,US Sales Data.xlsx,Operating Profit,numeric
22750.00000000001,89350.10429531847,US Sales Data.xlsx,Operating Profit,numeric
14000.000000000007,60877.27595612612,US Sales Data.xlsx,Operating Profit,numeric
12250.000000000007,85376.2548302178,US Sales Data.xlsx,Operating Profit,numeric
14437.500000000011,99753.95815292164,US Sales Data.xlsx,Operating Profit,numeric
19250.00000000001,17534.66149875359,US Sales Data.xlsx,Operating Profit,numeric
30624.999999999993,50401.24198592469,US Sales Data.xlsx,Operating Profit,numeric
69300,72995.0,US Sales Data.xlsx,Operating Profit,numeric
13500.000000000002,29490.187468884786,US Sales Data.xlsx,Operating Profit,numeric
103950,239123.0,US Sales Data.xlsx,Operating Profit,numeric
76999.99999999999,68450.69108459429,US Sales Data.xlsx,Operating Profit,numeric
26325,45984.0,US Sales Data.xlsx,Operating Profit,numeric
64999.99999999999,50208.1466867651,US Sales Data.xlsx,Operating Profit,numeric
77999.99999999999,28633.93955892233,US Sales Data.xlsx,Operating Profit,numeric
11250.000000000002,90652.10475446518,US Sales Data.xlsx,Operating Profit,numeric
27562.499999999993,84140.11704158616,US Sales Data.xlsx,Operating Profit,numeric
16875.000000000004,80591.04836612215,US Sales Data.xlsx,Operating Profit,numeric
51975.00000000001,86450.1243292341,US Sales Data.xlsx,Operating Profit,numeric
5624.999999999999,9984.89845681727,US Sales Data.xlsx,Operating Profit,numeric
26250.000000000004,93671.48174764166,US Sales Data.xlsx,Operating Profit,numeric
23400,33603.0,US Sales Data.xlsx,Operating Profit,numeric
7500.000000000002,4986.440881075581,US Sales Data.xlsx,Operating Profit,numeric
12000.000000000004,45871.43189977437,US Sales Data.xlsx,Operating Profit,numeric
5625.000000000001,8083.724129020781,US Sales Data.xlsx,Operating Profit,numeric
14999.999999999998,62743.05074546275,US Sales Data.xlsx,Operating Profit,numeric
28200.000000000004,18335.528682979308,US Sales Data.xlsx,Operating Profit,numeric
6750.000000000002,3240.458475995897,US Sales Data.xlsx,Operating Profit,numeric
4499.999999999999,5245.356313741728,US Sales Data.xlsx,Operating Profit,numeric
20000.000000000004,81100.84375885382,US Sales Data.xlsx,Operating Profit,numeric
5250.000000000002,9273.742705665392,US Sales Data.xlsx,Operating Profit,numeric
28124.999999999996,74707.65660986642,US Sales Data.xlsx,Operating Profit,numeric
23100,68931.0,US Sales Data.xlsx,Operating Profit,numeric
3374.9999999999995,3602.695844323028,US Sales Data.xlsx,Operating Profit,numeric
18750.000000000004,16950.731987998162,US Sales Data.xlsx,Operating Profit,numeric
27000.000000000004,86011.46787523327,US Sales Data.xlsx,Operating Profit,numeric
4500.000000000002,9696.470882022031,US Sales Data.xlsx,Operating Profit,numeric
89100,33352.0,US Sales Data.xlsx,Operating Profit,numeric
57750,88767.0,US Sales Data.xlsx,Operating Profit,numeric
31500.000000000007,32812.96676490633,US Sales Data.xlsx,Operating Profit,numeric
26250.000000000007,67289.34919852173,US Sales Data.xlsx,Operating Profit,numeric
9375.000000000002,1920.265910926403,US Sales Data.xlsx,Operating Profit,numeric
50624.99999999999,46666.65124032253,US Sales Data.xlsx,Operating Profit,numeric
25725,91245.0,US Sales Data.xlsx,Operating Profit,numeric
90999.99999999999,87172.30396962033,US Sales Data.xlsx,Operating Profit,numeric
13125.000000000002,84598.72471000181,US Sales Data.xlsx,Operating Profit,numeric
52000.00000000002,43028.9911516934,US Sales Data.xlsx,Operating Profit,numeric
22500.000000000007,33322.43604642487,US Sales Data.xlsx,Operating Profit,numeric
14437.500000000002,82626.32722162115,US Sales Data.xlsx,Operating Profit,numeric
20000.000000000007,50809.77332266555,US Sales Data.xlsx,Operating Profit,numeric
29250,18477.0,US Sales Data.xlsx,Operating Profit,numeric
130800,141628.0,US Sales Data.xlsx,Operating Profit,numeric
21437.5,20543.8,US Sales Data.xlsx,Operating Profit,numeric
45500.000000000015,31467.57936905235,US Sales Data.xlsx,Operating Profit,numeric
60000.000000000015,96733.36138774203,US Sales Data.xlsx,Operating Profit,numeric
33000.000000000015,31597.799965134505,US Sales Data.xlsx,Operating Profit,numeric
15312.500000000004,44776.60273220988,US Sales Data.xlsx,Operating Profit,numeric
71999.99999999999,23114.74766181592,US Sales Data.xlsx,Operating Profit,numeric
33075,68758.0,US Sales Data.xlsx,Operating Profit,numeric
35999.99999999999,26172.29533071193,US Sales Data.xlsx,Operating Profit,numeric
68400.00000000001,38243.1242717381,US Sales Data.xlsx,Operating Profit,numeric
33000.00000000001,90710.19875192513,US Sales Data.xlsx,Operating Profit,numeric
26000,33110.0,US Sales Data.xlsx,Operating Profit,numeric
142800,252964.0,US Sales Data.xlsx,Operating Profit,numeric
68000.00000000001,55266.91989415215,US Sales Data.xlsx,Operating Profit,numeric
88000.00000000003,26469.68189041989,US Sales Data.xlsx,Operating Profit,numeric
41300,26460.0,US Sales Data.xlsx,Operating Profit,numeric
62300,62967.0,US Sales Data.xlsx,Operating Profit,numeric
2625,8453.0,US Sales Data.xlsx,Operating Profit,numeric
10125,60976.0,US Sales Data.xlsx,Operating Profit,numeric
6750,9632.0,US Sales Data.xlsx,Operating Profit,numeric
94000,45618.0,US Sales Data.xlsx,Operating Profit,numeric
22499.999999999996,21139.623391293215,US Sales Data.xlsx,Operating Profit,numeric
26249.999999999996,69483.62570452235,US Sales Data.xlsx,Operating Profit,numeric
57749.99999999999,65485.84722383916,US Sales Data.xlsx,Operating Profit,numeric
14999.999999999996,14275.755732553545,US Sales Data.xlsx,Operating Profit,numeric
32999.99999999999,11387.96093369394,US Sales Data.xlsx,Operating Profit,numeric
38999.99999999999,41576.35791998251,US Sales Data.xlsx,Operating Profit,numeric
43874.99999999999,97247.63416762275,US Sales Data.xlsx,Operating Profit,numeric
53624.99999999999,55615.31078540524,US Sales Data.xlsx,Operating Profit,numeric
76300,82253.0,US Sales Data.xlsx,Operating Profit,numeric
109724.99999999997,315657.3654835451,US Sales Data.xlsx,Operating Profit,numeric
45374.99999999999,92312.36954480522,US Sales Data.xlsx,Operating Profit,numeric
125124.99999999997,340183.0177452489,US Sales Data.xlsx,Operating Profit,numeric
37124.99999999999,71186.04279370134,US Sales Data.xlsx,Operating Profit,numeric
38500.00000000001,57336.42442288361,US Sales Data.xlsx,Operating Profit,numeric
70400.00000000001,86302.1054910937,US Sales Data.xlsx,Operating Profit,numeric
53625,31756.0,US Sales Data.xlsx,Operating Profit,numeric
63375,38797.0,US Sales Data.xlsx,Operating Profit,numeric
60637.49999999999,42562.23795984943,US Sales Data.xlsx,Operating Profit,numeric
17500.000000000007,14241.455873164738,US Sales Data.xlsx,Operating Profit,numeric
37499.99999999999,65640.07964761383,US Sales Data.xlsx,Operating Profit,numeric
109374.99999999997,605349.1675120717,US Sales Data.xlsx,Operating Profit,numeric
83200,66091.0,US Sales Data.xlsx,Operating Profit,numeric
119899.99999999999,296465.2667780276,US Sales Data.xlsx,Operating Profit,numeric
137499.99999999997,326322.19547363045,US Sales Data.xlsx,Operating Profit,numeric
142999.99999999997,732365.6336386721,US Sales Data.xlsx,Operating Profit,numeric
43875,15383.0,US Sales Data.xlsx,Operating Profit,numeric
109999.99999999999,482160.092364367,US Sales Data.xlsx,Operating Profit,numeric
110500,243800.0,US Sales Data.xlsx,Operating Profit,numeric
48675.00000000001,67500.13243277823,US Sales Data.xlsx,Operating Profit,numeric
149500,797773.0,US Sales Data.xlsx,Operating Profit,numeric
54512.5,90142.2,US Sales Data.xlsx,Operating Profit,numeric
12500.000000000004,80071.88132344544,US Sales Data.xlsx,Operating Profit,numeric
82249.99999999999,60265.40855551898,US Sales Data.xlsx,Operating Profit,numeric
65999.99999999999,54895.06981352779,US Sales Data.xlsx,Operating Profit,numeric
96249.99999999997,25020.57598371647,US Sales Data.xlsx,Operating Profit,numeric
29999.999999999993,10530.756717951383,US Sales Data.xlsx,Operating Profit,numeric
100624.99999999997,143568.71823867294,US Sales Data.xlsx,Operating Profit,numeric
74374.99999999999,36147.75389029653,US Sales Data.xlsx,Operating Profit,numeric
15000.000000000002,48125.68229847513,US Sales Data.xlsx,Operating Profit,numeric
56400,79155.0,US Sales Data.xlsx,Operating Profit,numeric
10937.5,73214.3,US Sales Data.xlsx,Operating Profit,numeric
